log2FoldChange,lfcSE,pvalue,padj,Domain,Phylum,KEGG_pathway,KEGG_Pathway_Name,Level1,Level2
0.895881911,0.198342399,6.28e-06,1.83e-05,Archaea,Euryarchaeota,ko04714,Thermogenesis,Organismal Systems,Environmental adaptation
0.895881911,0.198342399,6.28e-06,1.83e-05,Archaea,Euryarchaeota,ko04920,Adipocytokine signaling pathway,Organismal Systems,Endocrine system
0.456628188,0.162660573,0.004996712,0.008585063,Bacteria,Bacteroidetes,ko04113,Meiosis - yeast,Cellular Processes,Cell growth and death
-0.11291067,0.158618609,0.476565427,0.537360449,Bacteria,Fibrobacteres,ko03018,RNA degradation,Genetic Information Processing,"Folding, sorting and degradation"
0.644936545,0.166263676,0.000104887,0.000238394,Archaea,Euryarchaeota,ko00450,Selenocompound metabolism,Metabolism,Metabolism of other amino acids
-0.173227617,0.113722798,0.127697568,0.169588339,Bacteria,Chlamydiae,ko01100,Metabolic pathways Major,Metabolism,Global and overview maps
0.220273659,0.081996777,0.007223311,0.012021222,Bacteria,Firmicutes,ko01054,Nonribosomal peptide structures,Metabolism,Metabolism of terpenoids and polyketides
0.43142764,0.214146981,0.043943085,0.06355768,Bacteria,Fusobacteria,ko04141,Protein processing in endoplasmic reticulum,Genetic Information Processing,"Folding, sorting and degradation"
0.43142764,0.214146981,0.043943085,0.06355768,Bacteria,Fusobacteria,ko04151,PI3K-Akt signaling pathway,Environmental Information Processing,Signal transduction
0.43142764,0.214146981,0.043943085,0.06355768,Bacteria,Fusobacteria,ko04612,Antigen processing and presentation,Organismal Systems,Immune system
0.43142764,0.214146981,0.043943085,0.06355768,Bacteria,Fusobacteria,ko04657,IL-17 signaling pathway,Organismal Systems,Immune system
0.43142764,0.214146981,0.043943085,0.06355768,Bacteria,Fusobacteria,ko04659,Th17 cell differentiation,Organismal Systems,Immune system
0.43142764,0.214146981,0.043943085,0.06355768,Bacteria,Fusobacteria,ko04914,Progesterone-mediated oocyte maturation,Organismal Systems,Endocrine system
0.43142764,0.214146981,0.043943085,0.06355768,Bacteria,Fusobacteria,ko04915,Estrogen signaling pathway,Organismal Systems,Endocrine system
0.43142764,0.214146981,0.043943085,0.06355768,Bacteria,Fusobacteria,ko05215,Prostate cancer,Human Diseases,Cancer: specific types
0.097135407,0.16897416,0.565390301,0.619942087,Bacteria,Firmicutes,ko00140,Steroid hormone biosynthesis,Metabolism,Lipid metabolism
0.947495267,0.173992221,5.16e-08,2.62e-07,Bacteria,Spirochaetes,ko00900,Terpenoid backbone biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.265389967,0.133620695,0.047017315,0.067635215,Archaea,Euryarchaeota,ko00520,Amino sugar and nucleotide sugar metabolism,Metabolism,Carbohydrate metabolism
0.880925461,0.18677752,2.4e-06,7.87e-06,Bacteria,Planctomycetes,ko01100,Metabolic pathways Major,Metabolism,Global and overview maps
-0.362952019,0.153767717,0.018255655,0.028728732,Bacteria,Firmicutes,ko01053,Biosynthesis of siderophore group nonribosomal peptides,Metabolism,Metabolism of terpenoids and polyketides
1.029392385,0.132615717,8.35e-15,2.55e-13,Bacteria,Firmicutes,ko00565,Ether lipid metabolism,Metabolism,Lipid metabolism
0.692917307,0.150862758,4.37e-06,1.35e-05,Bacteria,Spirochaetes,ko00030,Pentose phosphate pathway,Metabolism,Carbohydrate metabolism
0.008280478,0.138635512,0.952371951,0.960217854,Bacteria,Spirochaetes,ko04152,AMPK signaling pathway,Environmental Information Processing,Signal transduction
0.361434206,0.156628137,0.021021708,0.03259799,Bacteria,Spirochaetes,ko05230,Central carbon metabolism in cancer,Human Diseases,Cancer: overview
0.884934386,0.215420658,3.99e-05,9.88e-05,Bacteria,Candidatus Saccharibacteria,ko03018,RNA degradation,Genetic Information Processing,"Folding, sorting and degradation"
-0.405561122,0.189637173,0.032466768,0.048456498,Bacteria,Fusobacteria,ko05146,Amoebiasis,Human Diseases,Infectious disease: parasitic
0.084461083,0.178154845,0.635437119,0.683094903,Bacteria,Spirochaetes,ko04151,PI3K-Akt signaling pathway,Environmental Information Processing,Signal transduction
-0.550933584,0.244577269,0.024284683,0.037044037,Archaea,Euryarchaeota,ko03020,RNA polymerase,Genetic Information Processing,Transcription
-0.045834987,0.148238191,0.757170736,0.798315866,Bacteria,Firmicutes,ko00944,Flavone and flavonol biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.249028159,0.154645078,0.107327879,0.145450303,Bacteria,Lentisphaerae,ko01200,Carbon metabolism,Metabolism,Global and overview maps
0.228129764,0.208440609,0.273753586,0.334970817,Bacteria,Bacteroidetes,ko00405,Phenazine biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.043967592,0.152444857,0.773028039,0.812343204,Bacteria,Synergistetes,ko00030,Pentose phosphate pathway,Metabolism,Carbohydrate metabolism
0.0009583,0.159180342,0.995196593,0.995822503,Bacteria,Synergistetes,ko00052,Galactose metabolism,Metabolism,Carbohydrate metabolism
-0.159454881,0.120439937,0.185523989,0.235946177,Bacteria,Synergistetes,ko00520,Amino sugar and nucleotide sugar metabolism,Metabolism,Carbohydrate metabolism
0.611705863,0.167912756,0.000269481,0.000563395,Bacteria,Candidatus Saccharibacteria,ko02020,Two-component system,Environmental Information Processing,Signal transduction
0.245133232,0.147399874,0.096302601,0.131517114,Bacteria,Actinobacteria,ko00633,Nitrotoluene degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.357882088,0.173381446,0.039005259,0.057301354,Bacteria,Tenericutes,ko03420,Nucleotide excision repair,Genetic Information Processing,Replication and repair
0.527853693,0.180764848,0.00349905,0.0062201,Bacteria,Synergistetes,ko03420,Nucleotide excision repair,Genetic Information Processing,Replication and repair
-0.031813125,0.211530257,0.880452867,0.902764849,Bacteria,Fusobacteria,ko00750,Vitamin B6 metabolism,Metabolism,Metabolism of cofactors and vitamins
0.486959587,0.164184277,0.003017661,0.00542497,Bacteria,Synergistetes,ko00190,Oxidative phosphorylation,Metabolism,Energy metabolism
-0.476101566,0.093621616,3.67e-07,1.51e-06,Bacteria,Actinobacteria,ko04940,Type I diabetes mellitus,Human Diseases,Endocrine and metabolic disease
0.710381927,0.193898487,0.000248618,0.000526699,Bacteria,Spirochaetes,ko04122,Sulfur relay system,Genetic Information Processing,"Folding, sorting and degradation"
0.185912421,0.166286084,0.263555234,0.324548279,Bacteria,Candidatus Saccharibacteria,ko00970,Aminoacyl-tRNA biosynthesis,Genetic Information Processing,Translation
-1.504008785,0.309751872,1.2e-06,4.31e-06,Bacteria,Proteobacteria,ko05150,Staphylococcus aureus infection,Human Diseases,Infectious disease: bacterial
0.802033472,0.148544031,6.69e-08,3.31e-07,Bacteria,Bacteroidetes,ko03013,RNA transport,Genetic Information Processing,Translation
0.806626819,0.17257637,2.95e-06,9.51e-06,Bacteria,Spirochaetes,ko03060,Protein export,Genetic Information Processing,"Folding, sorting and degradation"
0.813071127,0.169101683,1.52e-06,5.34e-06,Bacteria,Spirochaetes,ko03070,Bacterial secretion system,Environmental Information Processing,Membrane transport
0.510505112,0.210831778,0.01546145,0.024599168,Bacteria,Bacteroidetes,ko01059,Biosynthesis of enediyne antibiotics,Metabolism,Metabolism of terpenoids and polyketides
0.365152866,0.141338208,0.009779223,0.015941335,Bacteria,Candidatus Saccharibacteria,ko03030,DNA replication,Genetic Information Processing,Replication and repair
0.632028298,0.199672823,0.001549127,0.002923678,Bacteria,Candidatus Saccharibacteria,ko03420,Nucleotide excision repair,Genetic Information Processing,Replication and repair
0.356186591,0.152484694,0.019497277,0.03053166,Bacteria,Candidatus Saccharibacteria,ko03430,Mismatch repair,Genetic Information Processing,Replication and repair
0.229971169,0.181854916,0.206019797,0.259522959,Bacteria,Bacteroidetes,ko00100,Steroid biosynthesis,Metabolism,Lipid metabolism
0.193486399,0.079714488,0.01521408,0.024254109,Bacteria,Firmicutes,ko00908,Zeatin biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.740159022,0.148172742,5.88e-07,2.25e-06,Bacteria,Bacteroidetes,ko00524,"Neomycin, kanamycin and gentamicin biosynthesis",Metabolism,Biosynthesis of other secondary metabolites
0.820015684,0.198386922,3.57e-05,8.95e-05,Bacteria,Bacteroidetes,ko02040,Flagellar assembly,Cellular Processes,Cell motility
1.228892967,0.162292756,3.67e-14,9.58e-13,Bacteria,Bacteroidetes,ko00590,Arachidonic acid metabolism,Metabolism,Lipid metabolism
0.234878103,0.202520883,0.246141539,0.305230857,Bacteria,Tenericutes,ko00860,Porphyrin and chlorophyll metabolism,Metabolism,Metabolism of cofactors and vitamins
0.177610074,0.20945723,0.396463647,0.457413824,Bacteria,Tenericutes,ko00970,Aminoacyl-tRNA biosynthesis,Genetic Information Processing,Translation
0.401335192,0.144933491,0.005621154,0.009554761,Bacteria,Firmicutes,ko03022,Basal transcription factors,Genetic Information Processing,Transcription
0.340437453,0.121308271,0.005010113,0.008598802,Bacteria,Spirochaetes,ko00780,Biotin metabolism,Metabolism,Metabolism of cofactors and vitamins
-1.029977899,0.426005755,0.015616552,0.024821113,Bacteria,Proteobacteria,ko00591,Linoleic acid metabolism,Metabolism,Lipid metabolism
-0.408479125,0.114888249,0.000377336,0.000775636,Bacteria,Actinobacteria,ko00908,Zeatin biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.809438374,0.17156487,2.38e-06,7.83e-06,Bacteria,Bacteroidetes,ko05150,Staphylococcus aureus infection,Human Diseases,Infectious disease: bacterial
-1.316125558,0.214809369,8.96e-10,7.2e-09,Bacteria,Actinobacteria,ko01053,Biosynthesis of siderophore group nonribosomal peptides,Metabolism,Metabolism of terpenoids and polyketides
0.162514317,0.23358408,0.486590251,0.545186682,Bacteria,Fusobacteria,ko03008,Ribosome biogenesis in eukaryotes,Genetic Information Processing,Translation
0.162514317,0.23358408,0.486590251,0.545186682,Bacteria,Fusobacteria,ko05205,Proteoglycans in cancer,Human Diseases,Cancer: overview
0.276355487,0.262800208,0.292992209,0.355027117,Bacteria,Fusobacteria,ko04152,AMPK signaling pathway,Environmental Information Processing,Signal transduction
0.337395856,0.239920178,0.159639873,0.206493527,Bacteria,Fusobacteria,ko01523,Antifolate resistance,Human Diseases,Drug resistance: antineoplastic
1.208929702,0.264609755,4.91e-06,1.49e-05,Bacteria,Bacteroidetes,ko01040,Biosynthesis of unsaturated fatty acids,Metabolism,Lipid metabolism
0.822261134,0.161449161,3.52e-07,1.46e-06,Bacteria,Spirochaetes,ko03410,Base excision repair,Genetic Information Processing,Replication and repair
0.880574077,0.162325061,5.8e-08,2.92e-07,Bacteria,Spirochaetes,ko03030,DNA replication,Genetic Information Processing,Replication and repair
0.915685296,0.161195726,1.34e-08,8.12e-08,Bacteria,Spirochaetes,ko03440,Homologous recombination,Genetic Information Processing,Replication and repair
0.439495794,0.191530778,0.021753282,0.033503844,Archaea,Euryarchaeota,ko00030,Pentose phosphate pathway,Metabolism,Carbohydrate metabolism
0.776954581,0.239639576,0.001186192,0.002273772,Archaea,Euryarchaeota,ko00051,Fructose and mannose metabolism,Metabolism,Carbohydrate metabolism
0.01640129,0.187042635,0.930125103,0.942894339,Bacteria,Fusobacteria,ko01055,Biosynthesis of vancomycin group antibiotics,Metabolism,Metabolism of terpenoids and polyketides
0.178616729,0.151376966,0.238021473,0.296084569,Bacteria,Tenericutes,ko03010,Ribosome,Genetic Information Processing,Translation
0.260488358,0.125493975,0.037921327,0.055760473,Bacteria,Actinobacteria,ko04973,Carbohydrate digestion and absorption,Organismal Systems,Digestive system
0.204459464,0.166870604,0.220478205,0.276205374,Bacteria,Lentisphaerae,ko00521,Streptomycin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.129484712,0.195722047,0.508243964,0.565861545,Bacteria,Fusobacteria,ko00660,C5-Branched dibasic acid metabolism,Metabolism,Carbohydrate metabolism
-0.205603351,0.200612507,0.305420742,0.366735397,Bacteria,Fusobacteria,ko01524,Platinum drug resistance,Human Diseases,Drug resistance: antineoplastic
-0.208839305,0.191565544,0.275637586,0.336561319,Bacteria,Fusobacteria,ko04016,MAPK signaling pathway - plant,Environmental Information Processing,Signal transduction
1.073635367,0.214230283,5.4e-07,2.1e-06,Bacteria,Bacteroidetes,ko03008,Ribosome biogenesis in eukaryotes,Genetic Information Processing,Translation
1.073635367,0.214230283,5.4e-07,2.1e-06,Bacteria,Bacteroidetes,ko05205,Proteoglycans in cancer,Human Diseases,Cancer: overview
0.642446534,0.155606575,3.65e-05,9.11e-05,Bacteria,Candidatus Melainabacteria,ko01110,Biosynthesis of secondary metabolites,Metabolism,Global and overview maps
0.152359672,0.126310479,0.227728259,0.284839356,Bacteria,Bacteroidetes,ko00362,Benzoate degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.982092243,0.343317618,0.004228485,0.007320478,Bacteria,Bacteroidetes,ko04115,p53 signaling pathway,Cellular Processes,Cell growth and death
0.982092243,0.343317618,0.004228485,0.007320478,Bacteria,Bacteroidetes,ko04215,Apoptosis - multiple species,Cellular Processes,Cell growth and death
0.982092243,0.343317618,0.004228485,0.007320478,Bacteria,Bacteroidetes,ko04932,Non-alcoholic fatty liver disease (NAFLD),Human Diseases,Endocrine and metabolic disease
0.982092243,0.343317618,0.004228485,0.007320478,Bacteria,Bacteroidetes,ko05012,Parkinson disease,Human Diseases,Neurodegenerative disease
0.305235592,0.151019386,0.043262348,0.063031498,Bacteria,Bacteroidetes,ko05014,Amyotrophic lateral sclerosis (ALS),Human Diseases,Neurodegenerative disease
0.982092243,0.343317618,0.004228485,0.007320478,Bacteria,Bacteroidetes,ko05145,Toxoplasmosis,Human Diseases,Infectious disease: parasitic
0.982092243,0.343317618,0.004228485,0.007320478,Bacteria,Bacteroidetes,ko05161,Hepatitis B,Human Diseases,Infectious disease: viral
0.982092243,0.343317618,0.004228485,0.007320478,Bacteria,Bacteroidetes,ko05164,Influenza A,Human Diseases,Infectious disease: viral
0.982092243,0.343317618,0.004228485,0.007320478,Bacteria,Bacteroidetes,ko05167,Kaposi sarcoma-associated herpesvirus infection,Human Diseases,Infectious disease: viral
0.982092243,0.343317618,0.004228485,0.007320478,Bacteria,Bacteroidetes,ko05168,Herpes simplex virus 1 infection,Human Diseases,Infectious disease: viral
0.982092243,0.343317618,0.004228485,0.007320478,Bacteria,Bacteroidetes,ko05210,Colorectal cancer,Human Diseases,Cancer: specific types
0.982092243,0.343317618,0.004228485,0.007320478,Bacteria,Bacteroidetes,ko05222,Small cell lung cancer,Human Diseases,Cancer: specific types
0.982092243,0.343317618,0.004228485,0.007320478,Bacteria,Bacteroidetes,ko05416,Viral myocarditis,Human Diseases,Cardiovascular disease
0.437180119,0.117293489,0.000193594,0.000416227,Bacteria,Bacteroidetes,ko00333,Prodigiosin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.471785998,0.243533853,0.052714771,0.075219014,Bacteria,Fusobacteria,ko01054,Nonribosomal peptide structures,Metabolism,Metabolism of terpenoids and polyketides
0.17546744,0.185860424,0.345127859,0.407343044,Bacteria,Lentisphaerae,ko02020,Two-component system,Environmental Information Processing,Signal transduction
0.399401506,0.172671362,0.020718613,0.03215933,Bacteria,Bacteroidetes,ko00941,Flavonoid biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.399401506,0.172671362,0.020718613,0.03215933,Bacteria,Bacteroidetes,ko00945,"Stilbenoid, diarylheptanoid and gingerol biosynthesis",Metabolism,Biosynthesis of other secondary metabolites
0.014160768,0.162245031,0.930448845,0.942894339,Bacteria,Tenericutes,ko02010,ABC transporters,Environmental Information Processing,Membrane transport
0.243659552,0.140634572,0.083171732,0.114370117,Bacteria,Firmicutes,ko00941,Flavonoid biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.243659552,0.140634572,0.083171732,0.114370117,Bacteria,Firmicutes,ko00945,"Stilbenoid, diarylheptanoid and gingerol biosynthesis",Metabolism,Biosynthesis of other secondary metabolites
0.172102273,0.175748333,0.32745445,0.389969025,Bacteria,Spirochaetes,ko01503,Cationic antimicrobial peptide (CAMP) resistance,Human Diseases,Drug resistance: antimicrobial
-1.038483239,0.130140094,1.47e-15,5.98e-14,Bacteria,Actinobacteria,ko05206,MicroRNAs in cancer,Human Diseases,Cancer: overview
1.027759629,0.196825693,1.77e-07,7.9e-07,Bacteria,Bacteroidetes,ko04930,Type II diabetes mellitus,Human Diseases,Endocrine and metabolic disease
1.023116628,0.192916998,1.14e-07,5.38e-07,Bacteria,Bacteroidetes,ko05165,Human papillomavirus infection,Human Diseases,Infectious disease: viral
1.023116628,0.192916998,1.14e-07,5.38e-07,Bacteria,Bacteroidetes,ko05203,Viral carcinogenesis,Human Diseases,Cancer: overview
-0.939852121,0.229452334,4.2e-05,0.000103496,Bacteria,Proteobacteria,ko00524,"Neomycin, kanamycin and gentamicin biosynthesis",Metabolism,Biosynthesis of other secondary metabolites
0.715826504,0.10820343,3.7e-11,4.21e-10,Bacteria,Firmicutes,ko00510,N-Glycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
0.003979443,0.123577762,0.974311012,0.977999255,Bacteria,Synergistetes,ko03018,RNA degradation,Genetic Information Processing,"Folding, sorting and degradation"
0.834916932,0.201895848,3.54e-05,8.89e-05,Archaea,Euryarchaeota,ko00564,Glycerophospholipid metabolism,Metabolism,Lipid metabolism
0.502620811,0.149460466,0.000771279,0.001524354,Bacteria,Candidatus Saccharibacteria,ko00010,Glycolysis / Gluconeogenesis,Metabolism,Carbohydrate metabolism
0.393543619,0.215230782,0.067478632,0.09409159,Bacteria,Candidatus Saccharibacteria,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
0.630283951,0.158083839,6.69e-05,0.000157703,Bacteria,Candidatus Saccharibacteria,ko01120,Microbial metabolism in diverse environments,Metabolism,Global and overview maps
0.502023052,0.144617191,0.000517766,0.001044064,Bacteria,Candidatus Saccharibacteria,ko01200,Carbon metabolism,Metabolism,Global and overview maps
0.607063685,0.194329457,0.001784777,0.003325036,Bacteria,Candidatus Saccharibacteria,ko00550,Peptidoglycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
1.00031332,0.223998134,7.98e-06,2.26e-05,Bacteria,Lentisphaerae,ko00620,Pyruvate metabolism,Metabolism,Carbohydrate metabolism
1.435632936,0.28356359,4.13e-07,1.66e-06,Bacteria,Lentisphaerae,ko00640,Propanoate metabolism,Metabolism,Carbohydrate metabolism
0.608910309,0.148248134,4e-05,9.89e-05,Bacteria,Firmicutes,ko00984,Steroid degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.163735271,0.160944231,0.308990925,0.370463122,Bacteria,Bacteroidetes,ko04011,MAPK signaling pathway - yeast,Environmental Information Processing,Signal transduction
0.661469979,0.173531403,0.000137949,0.00030696,Bacteria,Tenericutes,ko00260,"Glycine, serine and threonine metabolism",Metabolism,Amino acid metabolism
-0.250797213,0.202718552,0.216024157,0.271266325,Bacteria,Fusobacteria,ko05152,Tuberculosis,Human Diseases,Infectious disease: bacterial
-0.544312632,0.27186149,0.045266565,0.065293839,Bacteria,Fusobacteria,ko00053,Ascorbate and aldarate metabolism,Metabolism,Carbohydrate metabolism
0.823924814,0.21705982,0.000147143,0.000326506,Archaea,Euryarchaeota,ko03430,Mismatch repair,Genetic Information Processing,Replication and repair
0.220238214,0.159573938,0.167536139,0.215306944,Bacteria,Tenericutes,ko00030,Pentose phosphate pathway,Metabolism,Carbohydrate metabolism
-0.377456979,0.2549469,0.138731395,0.182565466,Bacteria,Tenericutes,ko00521,Streptomycin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.735131526,0.132669405,3.01e-08,1.64e-07,Bacteria,Firmicutes,ko05100,Bacterial invasion of epithelial cells,Human Diseases,Infectious disease: bacterial
0.567805895,0.188448628,0.002586329,0.004702685,Archaea,Euryarchaeota,ko00770,Pantothenate and CoA biosynthesis,Metabolism,Metabolism of cofactors and vitamins
0.760799547,0.116797491,7.33e-11,7.72e-10,Bacteria,Bacteroidetes,ko05340,Primary immunodeficiency,Human Diseases,Immune disease
-0.108994018,0.146159918,0.455838046,0.518027379,Bacteria,Firmicutes,ko04310,Wnt signaling pathway,Environmental Information Processing,Signal transduction
-0.120305586,0.145745392,0.409115954,0.470305985,Bacteria,Firmicutes,ko04330,Notch signaling pathway,Environmental Information Processing,Signal transduction
-0.108994018,0.146159918,0.455838046,0.518027379,Bacteria,Firmicutes,ko05220,Chronic myeloid leukemia,Human Diseases,Cancer: specific types
1.323755121,0.251151686,1.36e-07,6.28e-07,Bacteria,Candidatus Saccharibacteria,ko02024,Quorum sensing,Cellular Processes,Cellular community - prokaryotes
-0.104916706,0.229136207,0.647039222,0.693225187,Bacteria,Fusobacteria,ko04724,Glutamatergic synapse,Organismal Systems,Nervous system
-0.104916706,0.229136207,0.647039222,0.693225187,Bacteria,Fusobacteria,ko04727,GABAergic synapse,Organismal Systems,Nervous system
-0.192574896,0.243401777,0.428838293,0.490497286,Bacteria,Fusobacteria,ko04964,Proximal tubule bicarbonate reclamation,Organismal Systems,Excretory system
0.238360527,0.182055691,0.190442029,0.241621426,Bacteria,Fusobacteria,ko05206,MicroRNAs in cancer,Human Diseases,Cancer: overview
0.570185506,0.136639376,3.01e-05,7.7e-05,Bacteria,Spirochaetes,ko00450,Selenocompound metabolism,Metabolism,Metabolism of other amino acids
-0.568689837,0.254024297,0.025173996,0.038253895,Bacteria,Fusobacteria,ko04070,Phosphatidylinositol signaling system,Environmental Information Processing,Signal transduction
-0.625208583,0.216928169,0.003950349,0.006944757,Archaea,Euryarchaeota,ko03050,Proteasome,Genetic Information Processing,"Folding, sorting and degradation"
-0.338303069,0.111371871,0.002384712,0.004361007,Bacteria,Fusobacteria,ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,Metabolism,Metabolism of cofactors and vitamins
1.216422368,0.200893644,1.4e-09,1.07e-08,Bacteria,Spirochaetes,ko00750,Vitamin B6 metabolism,Metabolism,Metabolism of cofactors and vitamins
1.010374347,0.162638305,5.22e-10,4.72e-09,Bacteria,Bacteroidetes,ko04151,PI3K-Akt signaling pathway,Environmental Information Processing,Signal transduction
1.005641363,0.163921309,8.52e-10,6.88e-09,Bacteria,Bacteroidetes,ko04612,Antigen processing and presentation,Organismal Systems,Immune system
1.005641363,0.163921309,8.52e-10,6.88e-09,Bacteria,Bacteroidetes,ko04657,IL-17 signaling pathway,Organismal Systems,Immune system
1.005641363,0.163921309,8.52e-10,6.88e-09,Bacteria,Bacteroidetes,ko04659,Th17 cell differentiation,Organismal Systems,Immune system
1.005641363,0.163921309,8.52e-10,6.88e-09,Bacteria,Bacteroidetes,ko04914,Progesterone-mediated oocyte maturation,Organismal Systems,Endocrine system
1.005641363,0.163921309,8.52e-10,6.88e-09,Bacteria,Bacteroidetes,ko04915,Estrogen signaling pathway,Organismal Systems,Endocrine system
1.005641363,0.163921309,8.52e-10,6.88e-09,Bacteria,Bacteroidetes,ko05215,Prostate cancer,Human Diseases,Cancer: specific types
0.452129589,0.170727444,0.008090878,0.013353305,Bacteria,Tenericutes,ko04217,Necroptosis,Cellular Processes,Cell growth and death
0.452088692,0.148778256,0.002376214,0.004350468,Bacteria,Tenericutes,ko04922,Glucagon signaling pathway,Organismal Systems,Endocrine system
-0.957144177,0.36112032,0.008037617,0.013279179,Bacteria,Proteobacteria,ko04974,Protein digestion and absorption,Organismal Systems,Digestive system
-1.48661228,0.344821919,1.62e-05,4.35e-05,Bacteria,Proteobacteria,ko04071,Sphingolipid signaling pathway,Environmental Information Processing,Signal transduction
1.005154197,0.241283513,3.1e-05,7.92e-05,Bacteria,Spirochaetes,ko00521,Streptomycin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-0.321212078,0.223489426,0.150644556,0.196133787,Bacteria,Tenericutes,ko00220,Arginine biosynthesis,Metabolism,Amino acid metabolism
0.472152492,0.18643235,0.01132306,0.018326539,Bacteria,Bacteroidetes,ko00601,Glycosphingolipid biosynthesis - lacto and neolacto series,Metabolism,Glycan biosynthesis and metabolism
0.565546812,0.155853255,0.000284837,0.000593162,Bacteria,Fusobacteria,ko00511,Other glycan degradation,Metabolism,Glycan biosynthesis and metabolism
0.573991505,0.156464727,0.000243974,0.000518241,Bacteria,Fusobacteria,ko00600,Sphingolipid metabolism,Metabolism,Lipid metabolism
0.193280137,0.173352728,0.264870579,0.325663903,Bacteria,Fusobacteria,ko00524,"Neomycin, kanamycin and gentamicin biosynthesis",Metabolism,Biosynthesis of other secondary metabolites
-0.40352698,0.217401507,0.063434034,0.088841151,Bacteria,Fusobacteria,ko00531,Glycosaminoglycan degradation,Metabolism,Glycan biosynthesis and metabolism
-0.035001185,0.150711781,0.816352226,0.846134457,Bacteria,Fibrobacteres,ko00330,Arginine and proline metabolism,Metabolism,Amino acid metabolism
-0.338476,0.268643435,0.207689139,0.261418845,Bacteria,Proteobacteria,ko00513,Various types of N-glycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
-0.347362894,0.269711747,0.197779311,0.249933983,Bacteria,Proteobacteria,ko00604,Glycosphingolipid biosynthesis - ganglio series,Metabolism,Glycan biosynthesis and metabolism
0.66042252,0.311469246,0.03397689,0.050473606,Bacteria,Proteobacteria,ko00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,Metabolism,Glycan biosynthesis and metabolism
0.348284557,0.164102684,0.033807731,0.050269252,Bacteria,Synergistetes,ko04112,Cell cycle - Caulobacter,Cellular Processes,Cell growth and death
-0.319570302,0.12989283,0.013883589,0.022244502,Bacteria,Actinobacteria,ko01054,Nonribosomal peptide structures,Metabolism,Metabolism of terpenoids and polyketides
-1.885316022,0.405783201,3.38e-06,1.07e-05,Bacteria,Actinobacteria,ko05142,Chagas disease (American trypanosomiasis),Human Diseases,Infectious disease: parasitic
-1.885316022,0.405783201,3.38e-06,1.07e-05,Bacteria,Actinobacteria,ko05143,African trypanosomiasis,Human Diseases,Infectious disease: parasitic
0.979025174,0.18762184,1.81e-07,8.01e-07,Bacteria,Bacteroidetes,ko00311,Penicillin and cephalosporin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-2.60168324,0.42003824,5.87e-10,5.16e-09,Bacteria,Proteobacteria,ko04726,Serotonergic synapse,Organismal Systems,Nervous system
-2.52084458,0.445936926,1.58e-08,9.29e-08,Bacteria,Proteobacteria,ko04728,Dopaminergic synapse,Organismal Systems,Nervous system
-2.52084458,0.445936926,1.58e-08,9.29e-08,Bacteria,Proteobacteria,ko05030,Cocaine addiction,Human Diseases,Substance dependence
-2.52084458,0.445936926,1.58e-08,9.29e-08,Bacteria,Proteobacteria,ko05031,Amphetamine addiction,Human Diseases,Substance dependence
-2.476085959,0.41820517,3.2e-09,2.26e-08,Bacteria,Proteobacteria,ko05034,Alcoholism,Human Diseases,Substance dependence
0.940095894,0.208955072,6.83e-06,1.96e-05,Bacteria,Spirochaetes,ko04112,Cell cycle - Caulobacter,Cellular Processes,Cell growth and death
-0.355713795,0.240158239,0.138562814,0.182494567,Bacteria,Fusobacteria,ko04072,Phospholipase D signaling pathway,Environmental Information Processing,Signal transduction
-0.355713795,0.240158239,0.138562814,0.182494567,Bacteria,Fusobacteria,ko05231,Choline metabolism in cancer,Human Diseases,Cancer: overview
0.183197532,0.341344448,0.591478971,0.644991805,Bacteria,Bacteroidetes,ko03450,Non-homologous end-joining,Genetic Information Processing,Replication and repair
0.725536348,0.228384287,0.001488981,0.00281865,Bacteria,Bacteroidetes,ko01053,Biosynthesis of siderophore group nonribosomal peptides,Metabolism,Metabolism of terpenoids and polyketides
0.782725611,0.218615795,0.000343107,0.000709861,Bacteria,Tenericutes,ko00983,Drug metabolism - other enzymes,Metabolism,Xenobiotics biodegradation and metabolism
