log2FoldChange,lfcSE,pvalue,padj,SGB,Domain,Phylum,Class,Order,Family,Genus
0.814900919,1.601784211,0.610930446,0.650155515,artificially_reared_1__metabat2_low_PE_002_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_A
-0.749452826,1.592633157,0.637944498,0.67457289,artificially_reared_2__metabat2_high_PE_035_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_A
-4.174236706,1.977282988,0.034763953,0.051794383,artificially_reared_2__metabat2_low_PE_015_contigs,Bacteria,Firmicutes,Bacilli,Haloplasmatales,Turicibacteraceae,Turicibacter
2.696405337,2.036160063,0.185416708,0.230208385,Ash_p1__metabat2_low_PE_028_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
24.5323956,2.399119466,1.52e-24,5.74e-24,Avalanche_p1__metabat2_low_PE_018_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia
0.071219483,2.435896389,0.976675186,0.979168823,Belle_p2__metabat2_low_PE_017_contigs,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Dubosiella
0.801237286,1.108647201,0.469854264,0.521615649,Bissell_p1__maxbin2_high_prob_028_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Romboutsia
5.176391436,2.192289581,0.018216861,0.028485327,Bissell_p1__metabat2_low_PE_001_contigs,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium
4.928320703,1.917821208,0.010177198,0.016578581,Bissell_p2__metabat2_high_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella
1.34394366,1.845321598,0.466431309,0.520612723,Cam_p1__metabat2_low_PE_012_contigs,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium_A
4.709873385,1.719724077,0.006167553,0.010511794,CBJMC01400__metabat2_high_PE_029_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena
-4.039330758,1.821622682,0.026593348,0.04053193,CBJMI02800__metabat2_low_PE_003_contigs,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
-2.948270436,2.59171717,0.255298349,0.30552853,CBJMI02800__metabat2_low_PE_005_contigs,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter_D
0.411884703,1.542120338,0.789399976,0.820332577,Cebus_capucinus_imitator_PRJNA485217_SSR012__metabat2_high_PE_008_contigs,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium
1.048699398,0.975980937,0.282595027,0.333381678,Cebus_capucinus_imitator_PRJNA485217_SSR024__maxbin2_low_prob_004_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
1.708973784,0.667644298,0.010476045,0.016964298,Cebus_capucinus_imitator_PRJNA485217_SSR024__metabat2_high_PE_013_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_B
-1.943782355,1.614391178,0.228576321,0.276040256,Cebus_capucinus_imitator_PRJNA485217_SSR046__maxbin2_high_prob_012_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Tatumella
23.98385407,2.648329048,1.35e-19,4.05e-19,Cebus_capucinus_imitator_PRJNA485217_SSR056__maxbin2_low_prob_007_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
3.327814806,1.963401999,0.090090067,0.120180513,Cebus_capucinus_imitator_PRJNA485217_SSR056__maxbin2_low_prob_010_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Clostridium_M
-1.280273805,1.780267224,0.472050361,0.521615649,Cebus_capucinus_imitator_PRJNA485217_SSR091__maxbin2_high_prob_005_contigs,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium_P
-1.178039262,1.712806056,0.491589306,0.540503664,Cebus_capucinus_imitator_PRJNA485217_SSR091__metabat2_high_PE_016_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
4.812344602,1.549431092,0.001897147,0.003465037,Cebus_capucinus_imitator_PRJNA485217_SSR098__maxbin2_low_prob_011_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
-0.934539042,1.856109194,0.614617301,0.653030882,Cebus_capucinus_imitator_PRJNA485217_SSR098__metabat2_high_PE_002_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
-0.279482854,3.149742801,0.929294932,0.942083394,Charlie_p2__metabat2_low_PE_014_contigs,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium_A
1.877010273,1.876393014,0.317151337,0.371504127,CHCFC05602__metabat2_high_PE_021_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
1.179977802,2.767991208,0.669893693,0.702752403,CHCFR05602__metabat2_high_PE_010_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA5446
3.365569063,2.296255827,0.142736337,0.181305468,CHCFR05602__metabat2_low_PE_021_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
1.194887516,1.33416668,0.370463297,0.422022622,CHCFR05602__metabat2_low_PE_022_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
3.895147026,1.417397936,0.005994227,0.010295784,Cinder_p2__metabat2_low_PE_021_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
1.941150827,2.518881649,0.440920375,0.494636562,Cinder_p2__metabat2_low_PE_026_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,CAG-462
25.92845195,1.586266007,4.68e-60,5.54e-59,Cobain_p2__metabat2_high_PE_012_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella
0.137341809,2.090831103,0.947626494,0.956280618,Cobain_p2__metabat2_low_PE_016_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella
5.01436477,1.783925785,0.004940935,0.008575498,Connie_p1__metabat2_low_PE_017_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum
-4.43188679,2.408749478,0.065781175,0.092400252,DGYFD06202__metabat2_high_PE_016_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Dermatophilaceae,Janibacter
3.121999838,2.289200875,0.172632214,0.215546437,DGYFI06202__metabat2_high_PE_032_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
-1.960573144,2.280597999,0.389968205,0.443480137,DGYFI06203__metabat2_high_PE_041_contigs,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Corynebacterium
-0.060216503,1.688385793,0.971549373,0.975965506,DGYFI06203__metabat2_low_PE_020_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_A
26.68724928,1.977389475,1.65e-41,1.2e-40,DGYFI06203__metabat2_low_PE_023_contigs,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Massiliomicrobiota
-5.550256454,2.64252186,0.035696878,0.053065089,DGYFJ06201__metabat2_high_PE_006_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium
2.246096856,1.845372644,0.223546832,0.272949447,DGYFR06201__maxbin2_high_prob_025_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
1.395913643,2.673821537,0.601623772,0.642079343,DGYFR06201__maxbin2_high_prob_042_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena
25.14753551,2.184196557,1.13e-30,5.47e-30,DGYMR06203__metabat2_high_PE_011_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
1.73924414,1.895038728,0.358729773,0.410065241,DGYMR06203__metabat2_low_PE_012_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
24.85599555,2.033851078,2.4e-34,1.37e-33,DGYMR06203__metabat2_low_PE_036_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,NK3B98
3.239411106,2.519330969,0.198505202,0.245998035,DGYMR06203__metabat2_low_PE_047_contigs,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia
-2.014983958,2.137321606,0.345803044,0.398725944,DHCFD07801__metabat2_high_PE_009_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_H
-1.889908927,2.626502872,0.471800046,0.521615649,DHCFD07801__metabat2_low_PE_002_contigs,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Dietzia
-2.224486362,2.626806832,0.397084041,0.45002858,DHCFD07801__metabat2_low_PE_007_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium
-5.629760043,2.637269994,0.032786149,0.048957696,DHCFD07801__metabat2_low_PE_023_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium
2.145581249,1.378804441,0.119680235,0.154976555,DHCMC07803__metabat2_high_PE_053_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor
2.338796905,1.523576859,0.12476667,0.161248153,DHCMC07803__metabat2_low_PE_017_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas
-3.6927913,2.162566908,0.087711271,0.117717759,DHCMJ07802__metabat2_high_PE_028_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium
-2.538430249,2.276557828,0.264837571,0.314672598,DHCMJ07802__metabat2_low_PE_013_contigs,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Corynebacterium
4.247830217,2.379102817,0.074184193,0.102772054,DHKFC23501__metabat2_low_PE_030_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
-2.241844898,1.285066682,0.081065696,0.110362538,DHKFR23503__metabat2_high_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Romboutsia
27.76303515,0.948548967,2.58e-188,3.42e-186,DSLFC04101__metabat2_low_PE_021_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
25.47399908,1.399064014,4.47e-74,7.23e-73,DSLFC04101__metabat2_low_PE_048_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
6.089790187,0.985539988,6.45e-10,1.78e-09,DSLFC04101__metabat2_low_PE_049_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
28.43715555,0.970619196,1.1e-188,1.83e-186,DSLFC04102__maxbin2_low_prob_041_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
0.687124275,2.68121566,0.797739729,0.827701785,DSLFC04102__metabat2_high_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
-0.932593569,2.809087922,0.739895609,0.770095429,DSLFC04102__metabat2_high_PE_037_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Fournierella
2.64330402,1.789923784,0.139737559,0.178165388,DSLFC04102__metabat2_low_PE_004_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
24.31033337,2.239835479,1.92e-27,8.2e-27,DSLFC04102__metabat2_low_PE_028_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA9475
3.562826828,0.995044995,0.000342847,0.000682606,DSLFC04102__metabat2_low_PE_037_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
25.02712659,1.944415806,6.53e-38,4.2e-37,DSLFR04102__metabat2_low_PE_033_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
5.00393899,1.134018353,1.02e-05,2.33e-05,DSLMC04102__metabat2_low_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,UBA7001
4.925402952,1.306631278,0.000163547,0.000340979,DSLMC04103__metabat2_high_PE_037_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Ruminiclostridium_C
26.50690442,1.13391387,7.42e-121,2.73e-119,DSLMC04103__metabat2_high_PE_040_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
-3.979658734,1.357923089,0.003382044,0.006011515,DSTFI04002__maxbin2_high_prob_004_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E
24.76611727,2.284544868,2.21e-27,9.38e-27,DSTMC04003__metabat2_high_PE_023_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter
23.51566719,2.415026006,2.09e-22,7.04e-22,DSTMC04003__metabat2_low_PE_048_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
-6.711642315,2.30335406,0.003569944,0.006311661,DSTMI04001__maxbin2_low_prob_005_contigs,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Corynebacterium
-1.551547182,2.810512807,0.580913223,0.625236147,DSTMR04002__maxbin2_low_prob_029_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Bifidobacteriaceae,Bifidobacterium
-30.0,2.244685659,9.7e-41,6.91e-40,DSTMR04002__metabat2_high_PE_019_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B
3.324850274,1.857105409,0.073399254,0.102234676,DSTMR04002__metabat2_high_PE_025_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
3.995190866,2.772892781,0.149640485,0.188974556,DSTMR04002__metabat2_high_PE_045_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,Anaeromassilibacillus
2.090507555,0.741321183,0.004802732,0.00835751,Escalade_p1__maxbin2_low_prob_011_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
-5.731012304,2.139558501,0.007393159,0.012377941,F144_Wood_Sandpiper__metabat2_low_PE_003_contigs,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Dielma
-6.637239729,1.411068802,2.55e-06,6.05e-06,F157b_European_Toad__metabat2_low_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Paraclostridium
-30.0,2.102653551,3.48e-46,2.88e-45,F241_Great_Cormorant__maxbin2_low_prob_005_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B
-10.02498359,2.08136919,1.46e-06,3.52e-06,F241_Great_Cormorant__metabat2_high_PE_009_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Peptostreptococcus
6.103634431,1.099983957,2.88e-08,7.66e-08,F42_Fallow_Deer__metabat2_low_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor
3.469832866,1.542317336,0.024464637,0.037459709,Flurry_p1__metabat2_high_PE_018_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_A
4.133027705,2.046115361,0.043389741,0.062674071,Freddie_p2__metabat2_low_PE_029_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Clostridium_M
6.009048747,2.342909256,0.0103241,0.016776662,Garth_p2__metabat2_low_PE_037_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A
4.596889451,1.329618683,0.000545619,0.001063957,Glacier_p2__maxbin2_low_prob_007_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
2.513937589,2.584109105,0.33063035,0.384140938,HHCFC01400__metabat2_high_PE_014_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA7160
2.55860601,2.216211381,0.248297093,0.298226399,HHCFC01400__metabat2_high_PE_029_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
0.451323128,2.679754322,0.866253197,0.887675223,HHCFC01400__metabat2_high_PE_058_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Raoultibacter
0.946926197,2.091161043,0.65067607,0.685847749,HHCFC01400__metabat2_low_PE_042_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Gordonibacter
0.537956807,2.438420981,0.825390764,0.852389527,HHCFR02800__metabat2_high_PE_019_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA5446
4.162152194,1.884767623,0.027222634,0.041301158,HHCFR02800__metabat2_low_PE_073_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
1.231337888,1.458367304,0.398487087,0.450848018,Juniper_p1__metabat2_low_PE_029_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_A
3.585307357,1.171364927,0.002207505,0.003998842,Kenny_p2__metabat2_high_PE_004_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
3.200379964,2.505330601,0.201451114,0.249183,Kit_p2__metabat2_high_PE_005_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-81
1.021102287,2.517265933,0.685007562,0.716340715,LBJMC04200__metabat2_low_PE_012_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
2.06261554,2.659950946,0.438083442,0.492286987,LBJMC04200__metabat2_low_PE_022_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A
3.863608702,2.257163488,0.086950175,0.116932994,LBJMR02800__maxbin2_low_prob_028_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena
4.061097309,1.138372087,0.000360458,0.00071552,LBJMR02800__metabat2_high_PE_018_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
25.87280705,1.030288749,3.66e-139,1.87e-137,LBJMR02800__metabat2_high_PE_031_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
3.311268839,1.117495804,0.003045425,0.005457073,LBJMR02800__metabat2_low_PE_006_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
3.843922655,1.023206347,0.00017214,0.000355541,LBJMR02800__metabat2_low_PE_023_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
1.846090448,1.578663583,0.24224219,0.291481982,LBJMR02800__metabat2_low_PE_051_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
27.1756368,1.033646076,2.43e-152,1.79e-150,LHCFC01400__metabat2_low_PE_055_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
1.909707333,2.655214032,0.471999741,0.521615649,LHCFC04200__maxbin2_low_prob_010_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Tidjanibacter
1.178830809,1.883902208,0.531486244,0.576719116,LHCFC04200__metabat2_high_PE_045_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
5.142519967,0.924777717,2.69e-08,7.18e-08,LHCFC04200__metabat2_low_PE_042_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
1.864343821,1.955853456,0.340482451,0.39396137,LHCFR01400__maxbin2_low_prob_037_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
4.91681793,1.021017293,1.47e-06,3.53e-06,LHCFR02800__metabat2_low_PE_042_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter
-2.878744757,2.560293161,0.260851467,0.311051299,MBJMJ04200__maxbin2_low_prob_020_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_E
1.215330942,2.767022575,0.660502321,0.693998477,MHCFC02800__metabat2_high_PE_048_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes_A
4.414933812,1.196971777,0.000225652,0.00046318,MHCFC02800__metabat2_low_PE_014_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
-1.855156796,1.961443428,0.344244467,0.397620351,MHCFD02800__metabat2_low_PE_007_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Aquabacterium
0.875825162,2.54537707,0.730782631,0.761806422,MHCFR00700__metabat2_low_PE_037_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
3.028550568,1.303617613,0.020168982,0.031389754,MHCFR04200__metabat2_low_PE_027_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
-2.223664871,2.238202884,0.320464108,0.374062858,MHCFR05601__metabat2_high_PE_031_contigs,Bacteria,Desulfobacterota_A,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
3.796069077,1.403663157,0.006842751,0.011514578,MHCFR05601__metabat2_low_PE_030_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,OEMS01
-0.642356055,0.457879572,0.160648744,0.201342376,MJGMD1__maxbin2_high_prob_001_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
0.685476805,0.469155834,0.143991968,0.182536663,MJGMD1__maxbin2_high_prob_004_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
-2.257128916,1.110465356,0.042093222,0.061067409,MJGMD1__metabat2_low_PE_006_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor
0.164779279,1.508644857,0.913025323,0.929855283,MJGMD1__metabat2_low_PE_010_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
4.269873427,1.462067062,0.003495419,0.006196424,MJGMD1__metabat2_low_PE_014_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
2.91327478,1.158537019,0.011916237,0.019087977,MJGMH1__maxbin2_low_prob_007_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus
1.199464361,1.101832893,0.276326684,0.327151056,MJGMH1__maxbin2_low_prob_015_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Clostridium_Q
3.088081351,1.34264899,0.021448698,0.033147988,MJGMH1__metabat2_high_PE_009_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella
2.553690003,1.52070067,0.09309649,0.123693333,MJGMH1__metabat2_high_PE_019_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
-1.555907276,1.896432503,0.411965863,0.465303863,MJGMH2__maxbin2_high_prob_002_contigs,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
-1.238733692,0.914290255,0.175462725,0.218668771,MJGMH2__maxbin2_low_prob_020_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Morganella
0.4514457,0.644487362,0.483632248,0.532638173,MJGMH2__maxbin2_low_prob_021_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
27.15998289,0.986160781,5.65e-167,5.35e-165,Mya_p2__maxbin2_low_prob_016_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
3.354121958,1.876958427,0.073937725,0.102768788,N__stephensi_708_cecum__metabat2_low_PE_009_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-611,UBA3789
24.13459271,2.52895312,1.38e-21,4.39e-21,N__stephensi_709_foregut__metabat2_high_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor
24.14142828,2.293639236,6.6e-26,2.67e-25,N__stephensi_709_foregut__metabat2_low_PE_012_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA2882
24.69469811,1.946873916,7.23e-37,4.52e-36,N__stephensi_711_cecum__metabat2_high_PE_008_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor
5.495688867,1.061915105,2.28e-07,5.89e-07,NBJMC04201__maxbin2_low_prob_026_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
1.087674213,1.638644734,0.506841046,0.553600681,NBJMC04201__maxbin2_low_prob_028_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
3.656214024,1.235748223,0.00308935,0.005506019,NBJMC04201__metabat2_high_PE_001_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-822,CAG-878
4.246357488,2.708744631,0.116963356,0.152052363,NBJMC04201__metabat2_high_PE_023_contigs,Bacteria,Firmicutes_B,Dehalobacteriia,UBA7702,UBA7702,
3.206427018,0.761663762,2.56e-05,5.73e-05,NBJMC04201__metabat2_low_PE_012_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
1.369486431,2.15933552,0.525939476,0.571635856,NBJMC04201__metabat2_low_PE_017_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
-0.409388272,1.965309537,0.834989052,0.860960718,NBJMC04203__maxbin2_low_prob_004_contigs,Bacteria,Firmicutes_C,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas
0.676523158,1.517031853,0.655632029,0.689974659,NBJMR02800__maxbin2_low_prob_015_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella
-3.137082957,2.11693262,0.138366841,0.177098872,NBJMR02800__metabat2_high_PE_022_contigs,Bacteria,Desulfobacterota_A,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila
1.776925454,1.212391497,0.142747292,0.181305468,NBJMR02800__metabat2_high_PE_046_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor
