log2FoldChange,lfcSE,pvalue,padj,Domain,Phylum,KEGG_pathway,KEGG_Pathway_Name,Level1,Level2
0.434721735,0.030039143,1.83e-47,8.66e-47,Bacteria,Firmicutes,ko00770,Pantothenate and CoA biosynthesis,Metabolism,Metabolism of cofactors and vitamins
0.67737854,0.062637487,2.95e-27,9.7e-27,Bacteria,Bacteroidetes,ko00770,Pantothenate and CoA biosynthesis,Metabolism,Metabolism of cofactors and vitamins
1.058461024,0.069346354,1.34e-52,6.97e-52,Bacteria,Bacteroidetes,ko02010,ABC transporters,Environmental Information Processing,Membrane transport
0.275251872,0.058232514,2.28e-06,3.64e-06,Bacteria,Bacteroidetes,ko03410,Base excision repair,Genetic Information Processing,Replication and repair
0.1417743,0.079358244,0.074016711,0.086435927,Bacteria,Actinobacteria,ko00790,Folate biosynthesis,Metabolism,Metabolism of cofactors and vitamins
0.163095887,0.051957512,0.001695114,0.002247972,Bacteria,Actinobacteria,ko00230,Purine metabolism,Metabolism,Nucleotide metabolism
0.101053778,0.051537849,0.049906065,0.059333458,Bacteria,Actinobacteria,ko00240,Pyrimidine metabolism,Metabolism,Nucleotide metabolism
0.018537043,0.058534383,0.751481567,0.77296405,Bacteria,Actinobacteria,ko03020,RNA polymerase,Genetic Information Processing,Transcription
0.026858013,0.057256182,0.639008919,0.669923039,Bacteria,Actinobacteria,ko00030,Pentose phosphate pathway,Metabolism,Carbohydrate metabolism
0.421354442,0.051560629,3.03e-16,7.28e-16,Bacteria,Actinobacteria,ko00520,Amino sugar and nucleotide sugar metabolism,Metabolism,Carbohydrate metabolism
-1.122579524,0.051167558,1.1e-106,1.69e-105,Bacteria,Proteobacteria,ko00030,Pentose phosphate pathway,Metabolism,Carbohydrate metabolism
-0.999593733,0.044902262,8.72e-110,1.43e-108,Bacteria,Proteobacteria,ko00520,Amino sugar and nucleotide sugar metabolism,Metabolism,Carbohydrate metabolism
-1.486109587,0.060316513,4.89e-134,1.69e-132,Bacteria,Proteobacteria,ko01110,Biosynthesis of secondary metabolites,Metabolism,Global and overview maps
-1.447320267,0.060512345,2e-126,5.23e-125,Bacteria,Proteobacteria,ko01120,Microbial metabolism in diverse environments,Metabolism,Global and overview maps
-1.46771555,0.059092497,3.52e-136,1.29e-134,Bacteria,Proteobacteria,ko01130,Biosynthesis of antibiotics,Metabolism,Global and overview maps
-1.519282977,0.062048519,2.11e-132,7.07e-131,Bacteria,Proteobacteria,ko01200,Carbon metabolism,Metabolism,Global and overview maps
0.67421373,0.047914383,5.71e-45,2.59e-44,Bacteria,Actinobacteria,ko00051,Fructose and mannose metabolism,Metabolism,Carbohydrate metabolism
0.094307467,0.045303949,0.037373439,0.044852831,Bacteria,Actinobacteria,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
2.029854835,0.092156157,1.61e-107,2.54e-106,Bacteria,Actinobacteria,ko02060,Phosphotransferase system (PTS),Environmental Information Processing,Membrane transport
0.843834891,0.036977195,2.88e-115,5.38e-114,Bacteria,Firmicutes,ko00521,Streptomycin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.875267651,0.032943464,1.56e-155,9.29e-154,Bacteria,Firmicutes,ko00270,Cysteine and methionine metabolism,Metabolism,Amino acid metabolism
0.737635902,0.036333398,1.24e-91,1.32e-90,Bacteria,Firmicutes,ko03060,Protein export,Genetic Information Processing,"Folding, sorting and degradation"
0.932298873,0.036280941,1.27e-145,6.39e-144,Bacteria,Firmicutes,ko03070,Bacterial secretion system,Environmental Information Processing,Membrane transport
0.805096813,0.096943315,1e-16,2.45e-16,Bacteria,Bacteroidetes,ko00511,Other glycan degradation,Metabolism,Glycan biosynthesis and metabolism
1.200090588,0.117941869,2.56e-24,7.92e-24,Bacteria,Firmicutes,ko03022,Basal transcription factors,Genetic Information Processing,Transcription
-0.498773044,0.071152243,2.38e-12,4.95e-12,Bacteria,Actinobacteria,ko00280,"Valine, leucine and isoleucine degradation",Metabolism,Amino acid metabolism
-0.116727838,0.054845854,0.033313113,0.040156831,Bacteria,Actinobacteria,ko00290,"Valine, leucine and isoleucine biosynthesis",Metabolism,Amino acid metabolism
0.066070827,0.050749926,0.192953949,0.216321682,Bacteria,Actinobacteria,ko00770,Pantothenate and CoA biosynthesis,Metabolism,Metabolism of cofactors and vitamins
0.895878867,0.041322783,3.17e-104,4.54e-103,Bacteria,Firmicutes,ko00300,Lysine biosynthesis,Metabolism,Amino acid metabolism
0.513344335,0.063579628,6.8e-16,1.62e-15,Bacteria,Bacteroidetes,ko00460,Cyanoamino acid metabolism,Metabolism,Metabolism of other amino acids
0.396939762,0.058700115,1.36e-11,2.74e-11,Bacteria,Bacteroidetes,ko01230,Biosynthesis of amino acids,Metabolism,Global and overview maps
0.479510459,0.033066493,1.19e-47,5.66e-47,Bacteria,Firmicutes,ko00020,Citrate cycle (TCA cycle),Metabolism,Carbohydrate metabolism
0.386644177,0.071832423,7.34e-08,1.27e-07,Bacteria,Actinobacteria,ko00473,D-Alanine metabolism,Metabolism,Metabolism of other amino acids
0.530822232,0.086920429,1.02e-09,1.93e-09,Bacteria,Actinobacteria,ko00550,Peptidoglycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
0.333670721,0.080600133,3.48e-05,5.16e-05,Bacteria,Actinobacteria,ko01502,Vancomycin resistance,Human Diseases,Drug resistance: antimicrobial
0.593273693,0.029514372,7.21e-90,7.47e-89,Bacteria,Firmicutes,ko00670,One carbon pool by folate,Metabolism,Metabolism of cofactors and vitamins
0.543350727,0.034311685,1.76e-56,9.53e-56,Bacteria,Firmicutes,ko01523,Antifolate resistance,Human Diseases,Drug resistance: antineoplastic
0.115485084,0.058779001,0.049445069,0.05882205,Bacteria,Actinobacteria,ko00053,Ascorbate and aldarate metabolism,Metabolism,Carbohydrate metabolism
-0.985806769,0.106922607,2.98e-20,8.12e-20,Bacteria,Actinobacteria,ko00310,Lysine degradation,Metabolism,Amino acid metabolism
0.112039142,0.048877501,0.021891586,0.026864385,Bacteria,Actinobacteria,ko00330,Arginine and proline metabolism,Metabolism,Amino acid metabolism
-0.14623711,0.080071214,0.067799348,0.079418523,Bacteria,Actinobacteria,ko00340,Histidine metabolism,Metabolism,Amino acid metabolism
-0.053199982,0.058742258,0.365120631,0.397649939,Bacteria,Actinobacteria,ko00360,Phenylalanine metabolism,Metabolism,Amino acid metabolism
-0.883371739,0.104367714,2.58e-17,6.48e-17,Bacteria,Actinobacteria,ko00380,Tryptophan metabolism,Metabolism,Amino acid metabolism
-0.655325985,0.072983316,2.73e-19,7.2e-19,Bacteria,Actinobacteria,ko00410,beta-Alanine metabolism,Metabolism,Metabolism of other amino acids
0.509653731,0.076796208,3.21e-11,6.4e-11,Bacteria,Actinobacteria,ko00561,Glycerolipid metabolism,Metabolism,Lipid metabolism
-0.166346222,0.048368166,0.000583506,0.00081104,Bacteria,Actinobacteria,ko00620,Pyruvate metabolism,Metabolism,Carbohydrate metabolism
-0.905132406,0.084017069,4.61e-27,1.51e-26,Bacteria,Actinobacteria,ko00903,Limonene and pinene degradation,Metabolism,Metabolism of terpenoids and polyketides
-0.573956331,0.077146788,1.01e-13,2.2e-13,Bacteria,Actinobacteria,ko00980,Metabolism of xenobiotics by cytochrome P450,Metabolism,Xenobiotics biodegradation and metabolism
-0.646026131,0.065659673,7.65e-23,2.23e-22,Bacteria,Actinobacteria,ko00981,Insect hormone biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
-0.423767669,0.078909442,7.86e-08,1.35e-07,Bacteria,Actinobacteria,ko00982,Drug metabolism - cytochrome P450,Metabolism,Xenobiotics biodegradation and metabolism
-0.776284864,0.10500187,1.43e-13,3.11e-13,Bacteria,Actinobacteria,ko05204,Chemical carcinogenesis,Human Diseases,Cancer: overview
0.711174281,0.029869736,2.68e-125,6.91e-124,Bacteria,Firmicutes,ko04112,Cell cycle - Caulobacter,Cellular Processes,Cell growth and death
0.898179517,0.042687383,2.77e-98,3.5e-97,Bacteria,Firmicutes,ko00740,Riboflavin metabolism,Metabolism,Metabolism of cofactors and vitamins
0.106111827,0.053262463,0.046344284,0.055271138,Bacteria,Actinobacteria,ko03420,Nucleotide excision repair,Genetic Information Processing,Replication and repair
0.947277147,0.051790621,9.85e-75,7.51e-74,Bacteria,Firmicutes,ko04910,Insulin signaling pathway,Organismal Systems,Endocrine system
0.778123427,0.03743997,6.14e-96,7.01e-95,Bacteria,Firmicutes,ko04931,Insulin resistance,Human Diseases,Endocrine and metabolic disease
0.292957638,0.027844481,6.9e-26,2.21e-25,Bacteria,Firmicutes,ko03320,PPAR signaling pathway,Organismal Systems,Endocrine system
0.731099034,0.044883683,1.19e-59,6.83e-59,Bacteria,Firmicutes,ko00350,Tyrosine metabolism,Metabolism,Amino acid metabolism
0.574095351,0.037860576,6.18e-52,3.17e-51,Bacteria,Firmicutes,ko00360,Phenylalanine metabolism,Metabolism,Amino acid metabolism
0.63220357,0.039521798,1.36e-57,7.45e-57,Bacteria,Firmicutes,ko00960,"Tropane, piperidine and pyridine alkaloid biosynthesis",Metabolism,Biosynthesis of other secondary metabolites
0.170062577,0.063808088,0.007693803,0.00971661,Bacteria,Actinobacteria,ko03030,DNA replication,Genetic Information Processing,Replication and repair
0.043610262,0.05372938,0.416983828,0.449258848,Bacteria,Actinobacteria,ko03410,Base excision repair,Genetic Information Processing,Replication and repair
0.294999345,0.065787069,7.32e-06,1.12e-05,Bacteria,Actinobacteria,ko03430,Mismatch repair,Genetic Information Processing,Replication and repair
0.385613368,0.064676982,2.49e-09,4.64e-09,Bacteria,Actinobacteria,ko03440,Homologous recombination,Genetic Information Processing,Replication and repair
-0.134127032,0.165084458,0.416518997,0.449011717,Bacteria,Actinobacteria,ko05142,Chagas disease (American trypanosomiasis),Human Diseases,Infectious disease: parasitic
-0.134127032,0.165084458,0.416518997,0.449011717,Bacteria,Actinobacteria,ko05143,African trypanosomiasis,Human Diseases,Infectious disease: parasitic
-0.207788967,0.063837536,0.001134062,0.001526309,Bacteria,Actinobacteria,ko00660,C5-Branched dibasic acid metabolism,Metabolism,Carbohydrate metabolism
-0.23423615,0.060132531,9.81e-05,0.000141245,Bacteria,Actinobacteria,ko04940,Type I diabetes mellitus,Human Diseases,Endocrine and metabolic disease
-0.322723284,0.05635917,1.03e-08,1.83e-08,Bacteria,Actinobacteria,ko05134,Legionellosis,Human Diseases,Infectious disease: bacterial
0.021975029,0.057467953,0.702173933,0.726952058,Bacteria,Actinobacteria,ko05152,Tuberculosis,Human Diseases,Infectious disease: bacterial
0.329351274,0.036917487,4.61e-19,1.21e-18,Bacteria,Firmicutes,ko04212,Longevity regulating pathway - worm,Organismal Systems,Aging
0.155173798,0.042857925,0.000293857,0.000414486,Bacteria,Firmicutes,ko04940,Type I diabetes mellitus,Human Diseases,Endocrine and metabolic disease
0.229108366,0.037184195,7.21e-10,1.38e-09,Bacteria,Firmicutes,ko05134,Legionellosis,Human Diseases,Infectious disease: bacterial
0.587263336,0.034943308,2.2e-63,1.41e-62,Bacteria,Firmicutes,ko05152,Tuberculosis,Human Diseases,Infectious disease: bacterial
1.908958656,0.085859206,1.63e-109,2.65e-108,Bacteria,Firmicutes,ko00600,Sphingolipid metabolism,Metabolism,Lipid metabolism
2.002732327,0.091521267,3.8e-106,5.75e-105,Bacteria,Firmicutes,ko00603,Glycosphingolipid biosynthesis - globo and isoglobo series,Metabolism,Glycan biosynthesis and metabolism
0.490955072,0.050223075,1.43e-22,4.15e-22,Bacteria,Bacteroidetes,ko00270,Cysteine and methionine metabolism,Metabolism,Amino acid metabolism
0.560758934,0.057128152,9.63e-23,2.79e-22,Bacteria,Bacteroidetes,ko00920,Sulfur metabolism,Metabolism,Energy metabolism
0.439202376,0.042227209,2.46e-25,7.79e-25,Bacteria,Firmicutes,ko00523,Polyketide sugar unit biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.314544172,0.040743537,1.16e-14,2.62e-14,Bacteria,Firmicutes,ko00525,Acarbose and validamycin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.182671239,0.038623049,2.25e-06,3.6e-06,Bacteria,Firmicutes,ko01055,Biosynthesis of vancomycin group antibiotics,Metabolism,Metabolism of terpenoids and polyketides
0.58056526,0.0399421,7.25e-48,3.48e-47,Bacteria,Firmicutes,ko04152,AMPK signaling pathway,Environmental Information Processing,Signal transduction
0.345428727,0.06520937,1.18e-07,2.01e-07,Bacteria,Actinobacteria,ko00521,Streptomycin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.314578802,0.060535091,2.03e-07,3.43e-07,Bacteria,Bacteroidetes,ko00523,Polyketide sugar unit biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.375799085,0.065703028,1.07e-08,1.9e-08,Bacteria,Bacteroidetes,ko00525,Acarbose and validamycin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.55209532,0.077990964,1.45e-12,3.04e-12,Bacteria,Bacteroidetes,ko00940,Phenylpropanoid biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.977228273,0.035946949,9.69e-163,6.85e-161,Bacteria,Firmicutes,ko00460,Cyanoamino acid metabolism,Metabolism,Metabolism of other amino acids
1.268639153,0.060400855,6.07e-98,7.57e-97,Bacteria,Firmicutes,ko00940,Phenylpropanoid biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-0.153968738,0.056560239,0.00648473,0.008216864,Bacteria,Actinobacteria,ko00430,Taurine and hypotaurine metabolism,Metabolism,Metabolism of other amino acids
-0.160831189,0.040890908,8.38e-05,0.000121662,Bacteria,Actinobacteria,ko00650,Butanoate metabolism,Metabolism,Carbohydrate metabolism
-0.172710067,0.057202035,0.0025336,0.003329825,Bacteria,Actinobacteria,ko04727,GABAergic synapse,Organismal Systems,Nervous system
0.894747288,0.042813013,5.47e-97,6.42e-96,Bacteria,Firmicutes,ko00471,D-Glutamine and D-glutamate metabolism,Metabolism,Metabolism of other amino acids
0.49012863,0.11490066,1.99e-05,3e-05,Bacteria,Fusobacteria,ko00471,D-Glutamine and D-glutamate metabolism,Metabolism,Metabolism of other amino acids
0.291432825,0.158216187,0.065476436,0.076839116,Bacteria,Fusobacteria,ko00473,D-Alanine metabolism,Metabolism,Metabolism of other amino acids
-0.150991334,0.09198375,0.100693651,0.116236557,Bacteria,Fusobacteria,ko00550,Peptidoglycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
0.164779632,0.058948139,0.005184641,0.006657986,Bacteria,Fusobacteria,ko01100,Metabolic pathways Major,Metabolism,Global and overview maps
0.029971591,0.10455514,0.774374027,0.793941542,Bacteria,Fusobacteria,ko01502,Vancomycin resistance,Human Diseases,Drug resistance: antimicrobial
0.689379882,0.093434532,1.6e-13,3.46e-13,Bacteria,Bacteroidetes,ko04973,Carbohydrate digestion and absorption,Organismal Systems,Digestive system
0.472244351,0.029808315,1.58e-56,8.55e-56,Bacteria,Firmicutes,ko00220,Arginine biosynthesis,Metabolism,Amino acid metabolism
1.134210477,0.054137481,1.85e-97,2.27e-96,Bacteria,Actinobacteria,ko00460,Cyanoamino acid metabolism,Metabolism,Metabolism of other amino acids
1.048354775,0.072973405,8.43e-47,3.95e-46,Bacteria,Actinobacteria,ko05111,Biofilm formation - Vibrio cholerae,Cellular Processes,Cellular community - prokaryotes
-0.011470896,0.046621206,0.805647699,0.822908496,Bacteria,Actinobacteria,ko00220,Arginine biosynthesis,Metabolism,Amino acid metabolism
0.1071808,0.061938674,0.083552725,0.097096311,Bacteria,Actinobacteria,ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",Metabolism,Amino acid metabolism
0.722508786,0.035453909,2.58e-92,2.76e-91,Bacteria,Firmicutes,ko00908,Zeatin biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.589068871,0.08589903,7e-12,1.43e-11,Bacteria,Bacteroidetes,ko00540,Lipopolysaccharide biosynthesis,Metabolism,Glycan biosynthesis and metabolism
1.165085579,0.089542226,1.05e-38,4.44e-38,Bacteria,Bacteroidetes,ko01503,Cationic antimicrobial peptide (CAMP) resistance,Human Diseases,Drug resistance: antimicrobial
0.241782747,0.041718488,6.81e-09,1.23e-08,Bacteria,Firmicutes,ko01524,Platinum drug resistance,Human Diseases,Drug resistance: antineoplastic
0.236208226,0.04106859,8.84e-09,1.58e-08,Bacteria,Firmicutes,ko04016,MAPK signaling pathway - plant,Environmental Information Processing,Signal transduction
-0.004183942,0.053878919,0.938102869,0.946540832,Bacteria,Actinobacteria,ko03010,Ribosome,Genetic Information Processing,Translation
1.430600984,0.17953322,1.61e-15,3.79e-15,Bacteria,Bacteroidetes,ko04917,Prolactin signaling pathway,Organismal Systems,Endocrine system
0.429645825,0.063365569,1.2e-11,2.42e-11,Bacteria,Bacteroidetes,ko00230,Purine metabolism,Metabolism,Nucleotide metabolism
0.11119439,0.069263892,0.108411716,0.124542857,Bacteria,Bacteroidetes,ko03020,RNA polymerase,Genetic Information Processing,Transcription
1.86100697,0.086686935,3.09e-102,4.15e-101,Bacteria,Firmicutes,ko00531,Glycosaminoglycan degradation,Metabolism,Glycan biosynthesis and metabolism
0.864180939,0.03579165,8.47e-129,2.34e-127,Bacteria,Firmicutes,ko00190,Oxidative phosphorylation,Metabolism,Energy metabolism
1.042671434,0.037944208,3.12e-166,2.48e-164,Bacteria,Firmicutes,ko00562,Inositol phosphate metabolism,Metabolism,Carbohydrate metabolism
0.215620228,0.077504741,0.005402066,0.006909283,Bacteria,Actinobacteria,ko00740,Riboflavin metabolism,Metabolism,Metabolism of cofactors and vitamins
0.186543497,0.065980108,0.004694691,0.006061459,Bacteria,Actinobacteria,ko02020,Two-component system,Environmental Information Processing,Signal transduction
0.274379937,0.057478092,1.81e-06,2.91e-06,Bacteria,Bacteroidetes,ko03018,RNA degradation,Genetic Information Processing,"Folding, sorting and degradation"
-1.504765986,0.069105733,4.02e-105,5.9e-104,Bacteria,Proteobacteria,ko03030,DNA replication,Genetic Information Processing,Replication and repair
0.613242806,0.085535399,7.53e-13,1.6e-12,Bacteria,Actinobacteria,ko01501,beta-Lactam resistance,Human Diseases,Drug resistance: antimicrobial
0.766348492,0.043714415,8.34e-69,5.83e-68,Bacteria,Firmicutes,ko04724,Glutamatergic synapse,Organismal Systems,Nervous system
0.776297923,0.042595923,3.29e-74,2.48e-73,Bacteria,Firmicutes,ko04727,GABAergic synapse,Organismal Systems,Nervous system
0.894239818,0.067632295,6.54e-40,2.81e-39,Bacteria,Firmicutes,ko05132,Salmonella infection,Human Diseases,Infectious disease: bacterial
0.584678568,0.088799339,4.57e-11,9.05e-11,Bacteria,Bacteroidetes,ko02030,Bacterial chemotaxis,Cellular Processes,Cell motility
-0.736361358,0.083796481,1.53e-18,3.96e-18,Bacteria,Actinobacteria,ko00362,Benzoate degradation,Metabolism,Xenobiotics biodegradation and metabolism
2.328426142,0.151562461,2.91e-53,1.52e-52,Bacteria,Bacteroidetes,ko00072,Synthesis and degradation of ketone bodies,Metabolism,Lipid metabolism
0.319899385,0.045603446,2.3e-12,4.79e-12,Bacteria,Bacteroidetes,ko00280,"Valine, leucine and isoleucine degradation",Metabolism,Amino acid metabolism
0.534443167,0.063325789,3.18e-17,7.94e-17,Bacteria,Bacteroidetes,ko00650,Butanoate metabolism,Metabolism,Carbohydrate metabolism
0.634738618,0.064426495,6.71e-23,1.96e-22,Bacteria,Bacteroidetes,ko00730,Thiamine metabolism,Metabolism,Metabolism of cofactors and vitamins
0.270835303,0.060672778,8.05e-06,1.23e-05,Bacteria,Bacteroidetes,ko00900,Terpenoid backbone biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.163123568,0.057525917,0.004573203,0.005908603,Bacteria,Actinobacteria,ko00900,Terpenoid backbone biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.62990068,0.042815771,5.41e-49,2.65e-48,Bacteria,Firmicutes,ko00480,Glutathione metabolism,Metabolism,Metabolism of other amino acids
0.727223904,0.127075895,1.05e-08,1.86e-08,Bacteria,Tenericutes,ko03010,Ribosome,Genetic Information Processing,Translation
1.095042168,0.045602141,2.04e-127,5.47e-126,Bacteria,Firmicutes,ko00040,Pentose and glucuronate interconversions,Metabolism,Carbohydrate metabolism
0.582334148,0.085074233,7.65e-12,1.56e-11,Bacteria,Bacteroidetes,ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,Metabolism,Metabolism of cofactors and vitamins
