log2FoldChange,lfcSE,pvalue,padj,SGB,Domain,Phylum,Class,Order,Family,Genus
28.37427032,1.313902754,1.98e-103,3.03e-103,SAMEA104315424__metabat2_low_PE_038_contigs,Bacteria,Proteobacteria,Alphaproteobacteria,RF32,CAG-977,UBA2903
28.13470839,0.698227462,0.0,0.0,SAMEA104315424__metabat2_low_PE_040_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-95
26.79251351,1.270199602,9.19e-99,1.36e-98,SAMEA104315424__metabat2_low_PE_042_contigs,Bacteria,Verrucomicrobiota,Lentisphaeria,UBA1407,UBA1407,UBA1724
28.37692353,1.038615025,2.33e-164,7.09e-164,SAMEA104315424__metabat2_low_PE_045_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
27.01968585,1.026138402,8.38e-153,2.22e-152,SAMEA104315424__metabat2_low_PE_049_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-433,CAG-433
25.52279397,1.366169101,6.93e-78,9.19e-78,SAMEA104315424__metabat2_low_PE_052_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-917,CAG-917
27.26746107,0.933169642,1.07e-187,4.3e-187,SAMEA104315425__metabat2_high_PE_039_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotellamassilia
30.0,0.909760776,1.81e-238,1.2e-237,SAMEA104315425__metabat2_low_PE_013_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,C941
24.32837131,1.319293077,6.22e-76,8.12e-76,SAMEA104315426__maxbin2_high_prob_009_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,CAG-582
26.86221502,1.319314118,3.73e-92,5.28e-92,SAMEA104315426__maxbin2_high_prob_031_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,RF16
27.09559187,0.707291115,0.0,0.0,SAMEA104315426__metabat2_low_PE_005_contigs,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-492
26.95064079,1.121958424,1.68e-127,3.27e-127,SAMEA104315426__metabat2_low_PE_027_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,UBA7173_A
27.56419803,1.146432018,9.77e-128,1.92e-127,SAMEA104315426__metabat2_low_PE_040_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,Eubacterium_R
25.06141547,1.527983317,1.86e-60,2.25e-60,SAMEA104315427__maxbin2_high_prob_011_contigs,Bacteria,Proteobacteria,Alphaproteobacteria,RF32,CAG-977,UBA11549
30.0,1.274799972,1.87e-122,3.39e-122,SAMEA104315427__maxbin2_low_prob_007_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-917,CAG-349
29.30749882,1.15387193,2.57e-142,6.12e-142,SAMEA104315427__maxbin2_low_prob_010_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
28.6369882,1.249391592,2.89e-116,4.81e-116,SAMEA104315427__maxbin2_low_prob_013_contigs,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,
28.29802904,1.061678043,1.61e-156,4.49e-156,SAMEA104315427__maxbin2_low_prob_031_contigs,Bacteria,Firmicutes,Bacilli,RFN20,CAG-826,UBA733
27.76536222,1.295663842,7.1e-102,1.08e-101,SAMEA104315427__metabat2_high_PE_022_contigs,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,UBA1829,UBA1829
26.12611899,1.136237433,5.41e-117,9.1e-117,SAMEA104315427__metabat2_high_PE_027_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,RF16
29.72000868,1.051606918,1.03e-175,3.59e-175,SAMEA104315427__metabat2_high_PE_030_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
26.77410353,1.001223245,1.55e-157,4.42e-157,SAMEA104315427__metabat2_high_PE_043_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,CAG-460
29.58179109,1.279941378,3.52e-118,6.04e-118,SAMEA104315427__metabat2_low_PE_010_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-138,
25.37280871,1.628871263,1.04e-54,1.22e-54,SAMEA104315427__metabat2_low_PE_013_contigs,Bacteria,Elusimicrobiota,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,
29.21331429,1.044817925,4.96e-172,1.65e-171,SAMEA104315427__metabat2_low_PE_014_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA738
29.94651583,1.065743213,1e-173,3.42e-173,SAMEA104315427__metabat2_low_PE_018_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
6.660545814,1.072958965,5.38e-10,5.73e-10,SAMEA104315427__metabat2_low_PE_019_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,ER4
26.86207829,1.112426928,7.98e-129,1.59e-128,SAMEA104315427__metabat2_low_PE_025_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
29.33240832,0.589766027,0.0,0.0,SAMEA104315427__metabat2_low_PE_034_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83
30.0,0.66906944,0.0,0.0,SAMEA104315427__metabat2_low_PE_043_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4372
27.95975325,1.1802092,4.52e-124,8.42e-124,SAMEA104315427__metabat2_low_PE_045_contigs,Bacteria,Firmicutes,Bacilli,ML615J-28,CAG-313,CAG-313
28.95251409,1.266823872,1.32e-115,2.19e-115,SAMEA104315428__metabat2_high_PE_026_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA6398
26.34171613,1.166598868,6.83e-113,1.12e-112,SAMEA104315428__metabat2_low_PE_039_contigs,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,RUG841
25.15341269,1.15986099,2.75e-104,4.24e-104,SAMEA104315428__metabat2_low_PE_040_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-488
25.60417731,1.176575704,5.36e-105,8.31e-105,SAMEA104315429__maxbin2_low_prob_018_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,RUG806
26.15526858,1.192226004,1.12e-106,1.75e-106,SAMEA104315429__metabat2_high_PE_002_contigs,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,UBA1829,UBA11452
27.10088119,1.297297123,6.57e-97,9.53e-97,SAMEA104315429__metabat2_high_PE_007_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-727,UBA10281
26.08380296,1.159514581,4.6e-112,7.44e-112,SAMEA104315429__metabat2_high_PE_016_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
25.91542464,1.378843548,8.29e-79,1.1e-78,SAMEA104315429__metabat2_high_PE_022_contigs,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,UBA791
27.17027295,1.073773748,2.92e-141,6.89e-141,SAMEA104315429__metabat2_high_PE_029_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
25.97871246,1.213606676,1.17e-101,1.77e-101,SAMEA104315429__metabat2_high_PE_036_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-302,CAG-302
4.835167423,1.700075252,0.004453843,0.004562359,SAMEA104315429__metabat2_high_PE_053_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,CAG-628
24.60996871,1.626406186,1e-51,1.16e-51,SAMEA104315430__metabat2_high_PE_028_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,CAG-628
27.68247949,1.17452653,8.01e-123,1.47e-122,SAMEA104315430__metabat2_high_PE_031_contigs,Bacteria,Firmicutes,Bacilli,RF39,UBA5348,CAG-1193
25.53886569,1.626554727,1.48e-55,1.75e-55,SAMEA104315430__metabat2_low_PE_016_contigs,Bacteria,Elusimicrobiota,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,UBA1436
30.0,1.018346675,9.51e-191,3.98e-190,SAMEA104315430__metabat2_low_PE_026_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
27.74355303,1.201149279,4.91e-118,8.39e-118,SAMEA104315430__metabat2_low_PE_045_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-822,UBA5364
24.94389962,1.320499553,1.39e-79,1.86e-79,SAMEA104315430__metabat2_low_PE_047_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,P3,UBA3388
26.74147116,0.942742275,5.37e-177,1.89e-176,SAMEA104315430__metabat2_low_PE_049_contigs,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-492
24.68032099,1.442065467,1.16e-65,1.43e-65,SAMEA104315431__metabat2_high_PE_024_contigs,Bacteria,Proteobacteria,Alphaproteobacteria,RF32,CAG-239,CAG-495
27.99306037,1.233146162,4.43e-114,7.29e-114,SAMEA104315431__metabat2_low_PE_016_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
28.94203835,0.681070922,0.0,0.0,SAMEA104315431__metabat2_low_PE_025_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter
27.89061055,0.947352728,1.66e-190,6.9e-190,SAMEA104315432__metabat2_low_PE_014_contigs,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-273
25.94603286,1.082691978,6.54e-127,1.27e-126,SAMEA104315432__metabat2_low_PE_017_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,CAG-628
26.89639363,1.063693865,4.57e-141,1.07e-140,SAMEA104315432__metabat2_low_PE_026_contigs,Bacteria,Firmicutes,Bacilli,RF39,UBA5348,CAG-1193
30.0,0.819716481,3.08e-293,3.23e-292,SAMEA104315432__metabat2_low_PE_029_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
30.0,0.807507749,4.17e-302,4.8e-301,SAMEA104315432__metabat2_low_PE_031_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
27.42849579,1.445727587,2.9e-80,3.9e-80,SAMEA104315433__maxbin2_low_prob_023_contigs,Bacteria,Firmicutes,Bacilli,RFN20,CAG-826,UBA4951
28.38370041,1.186473713,1.78e-126,3.41e-126,SAMEA104315433__metabat2_low_PE_020_contigs,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,UBA2834
26.34151513,1.279223313,3.25e-94,4.66e-94,SAMEA104315433__metabat2_low_PE_025_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-611,CAG-611
27.84174027,1.112689373,3.52e-138,7.99e-138,SAMEA104315433__metabat2_low_PE_037_contigs,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter_A
25.8224033,0.965506919,1.41e-157,4.05e-157,SAMEA104315434__maxbin2_high_prob_023_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4334
6.383070518,1.14993023,2.84e-08,2.99e-08,SAMEA104315434__maxbin2_high_prob_031_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus
26.73212798,1.153931843,1e-118,1.74e-118,SAMEA104315434__metabat2_high_PE_013_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus
27.97239447,0.822010732,8.24e-254,6.22e-253,SAMEA104315434__metabat2_high_PE_014_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
25.93241954,1.446690709,7.48e-72,9.49e-72,SAMEA104315434__metabat2_high_PE_033_contigs,Bacteria,Firmicutes_C,Negativicutes,Selenomonadales,Selenomonadaceae,Anaerovibrio
8.425089547,0.635431636,4.01e-40,4.5e-40,SAMEA104315434__metabat2_low_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia
29.68594087,0.666917254,0.0,0.0,SAMEA104315435__maxbin2_low_prob_001_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082
30.0,1.03242763,1.23e-185,4.74e-185,SAMEA104315435__metabat2_high_PE_028_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
26.11220106,0.945550081,7.17e-168,2.24e-167,SAMEA104315435__metabat2_low_PE_011_contigs,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,CAG-196
25.02035688,1.683479186,5.79e-50,6.61e-50,SAMEA104315435__metabat2_low_PE_015_contigs,Bacteria,Elusimicrobiota,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,
27.6403175,1.178844342,1.42e-121,2.56e-121,SAMEA104315435__metabat2_low_PE_018_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,CAG-533
8.206797258,0.602285702,2.8e-42,3.16e-42,SAMEA104315435__metabat2_low_PE_020_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,
26.19381274,1.134884079,7.25e-118,1.24e-117,SAMEA104315436__maxbin2_low_prob_006_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-302,
26.36033784,1.158510126,1.32e-114,2.18e-114,SAMEA104315436__maxbin2_low_prob_037_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,UBA1242,
28.46868206,1.16576371,1.03e-131,2.14e-131,SAMEA104315436__maxbin2_low_prob_040_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-488
27.43935865,1.343322243,9.72e-93,1.38e-92,SAMEA104315436__metabat2_high_PE_011_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
27.40415523,0.898530093,2.7e-204,1.34e-203,SAMEA104315436__metabat2_high_PE_030_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-95
30.0,0.842835898,1.73e-277,1.58e-276,SAMEA104315436__metabat2_high_PE_045_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
28.58704873,1.170247921,8.58e-132,1.78e-131,SAMEA104315436__metabat2_high_PE_048_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,CAG-460
27.09597333,1.296256638,5e-97,7.27e-97,SAMEA104315436__metabat2_low_PE_018_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-917,CAG-475
27.66686239,1.257440963,2.72e-107,4.28e-107,SAMEA104315436__metabat2_low_PE_043_contigs,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,RUG841
24.97273856,1.478560159,5.34e-64,6.54e-64,SAMEA104315436__metabat2_low_PE_046_contigs,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,UBA6984
26.53734259,1.012427556,1.96e-151,5.11e-151,SAMEA104315436__metabat2_low_PE_049_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,
25.67429768,0.744114966,7.2e-261,5.95e-260,SAMEA104315437__maxbin2_low_prob_038_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
25.95322461,1.302272045,2.27e-88,3.15e-88,SAMEA104315437__metabat2_high_PE_004_contigs,Bacteria,Firmicutes,Bacilli,ML615J-28,CAG-313,
29.93899173,0.679235978,0.0,0.0,SAMEA104315437__metabat2_high_PE_027_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
29.39797959,0.684230972,0.0,0.0,SAMEA104315437__metabat2_high_PE_043_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
25.04236664,1.478222475,2.25e-64,2.76e-64,SAMEA104315437__metabat2_low_PE_023_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
24.73830184,1.574637387,1.28e-55,1.51e-55,SAMEA104315437__metabat2_low_PE_024_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-917,CAG-475
27.98644669,1.317975645,4.59e-100,6.85e-100,SAMEA104315437__metabat2_low_PE_040_contigs,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,UBA636
26.80379025,1.130762165,3.26e-124,6.12e-124,SAMEA104315437__metabat2_low_PE_048_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
26.34267939,1.048121944,2.16e-139,4.95e-139,SAMEA104315438__metabat2_high_PE_016_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
27.66091335,1.08885613,2.3e-142,5.49e-142,SAMEA104315439__maxbin2_low_prob_028_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Succinivibrionaceae,Succinivibrio
10.3185425,0.49153527,7.68e-98,1.13e-97,SAMEA104315439__metabat2_high_PE_013_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter
27.6428393,1.085725142,5.44e-143,1.31e-142,SAMEA104315439__metabat2_high_PE_019_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-127
26.10978501,1.339575263,1.31e-84,1.79e-84,SAMEA104315439__metabat2_low_PE_048_contigs,Bacteria,Firmicutes,Bacilli,ML615J-28,CAG-313,
23.4889185,1.101851102,7.78e-101,1.16e-100,SAMEA104404097__maxbin2_low_prob_010_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,
25.95285539,1.056643301,3.25e-133,6.97e-133,SAMEA104404097__maxbin2_low_prob_047_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
27.12552927,0.815700808,1.77e-242,1.21e-241,SAMEA104404097__metabat2_low_PE_006_contigs,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-269
27.63561318,1.107525753,2e-137,4.49e-137,SAMEA104404100__maxbin2_high_prob_016_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella
8.245255067,0.628355762,2.46e-39,2.77e-39,SAMEA104404100__maxbin2_low_prob_012_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter
28.80570386,0.687980197,0.0,0.0,SAMEA104404100__maxbin2_low_prob_019_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,
24.79931379,1.674838531,1.32e-49,1.51e-49,SAMEA104404100__maxbin2_low_prob_032_contigs,Bacteria,Firmicutes_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,
22.7666028,1.332230711,1.79e-65,2.21e-65,SAMEA104404100__maxbin2_low_prob_036_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Negativibacillus
24.05599268,1.521981211,2.84e-56,3.36e-56,SAMEA104404100__maxbin2_low_prob_043_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
27.00537667,1.112185328,3.09e-130,6.23e-130,SAMEA104404100__metabat2_high_PE_013_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
24.83782506,1.66429369,2.3e-50,2.64e-50,SAMEA104404100__metabat2_low_PE_071_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Anaerotignaceae,Anaerotignum
24.45018658,1.624149883,3.24e-51,3.73e-51,SAMEA104404100__metabat2_low_PE_082_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
27.80829269,0.726563325,0.0,0.0,SAMEA104404103__metabat2_high_PE_037_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter
27.05113558,0.793532079,1.05e-254,8.09e-254,SAMEA104404103__metabat2_high_PE_047_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter
25.34531009,1.360501904,1.86e-77,2.45e-77,SAMEA104404106__maxbin2_high_prob_009_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-180
27.11601813,1.047287884,8.27e-148,2.1e-147,SAMEA104404106__maxbin2_high_prob_062_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
27.94853779,0.668158256,0.0,0.0,SAMEA104404106__maxbin2_low_prob_018_contigs,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-269
7.723262763,0.840674071,4.04e-20,4.41e-20,SAMEA3387437__metabat2_high_PE_012_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
7.623043136,0.806774964,3.43e-21,3.76e-21,SAMEA3387437__metabat2_low_PE_008_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter
29.39065538,0.811259305,2.17e-287,2.14e-286,SAMEA3387439__metabat2_high_PE_024_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella_E
7.413203518,0.791892235,7.87e-21,8.62e-21,SAMEA3387444__metabat2_low_PE_023_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
9.860594717,0.701898095,7.87e-45,8.88e-45,SAMEA3387450__maxbin2_low_prob_013_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
8.284031152,0.722346754,1.91e-30,2.12e-30,SAMEA3387450__metabat2_low_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus_B
9.021298326,0.835337864,3.46e-27,3.82e-27,SAMEA3387451__metabat2_high_PE_030_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,Mogibacterium
30.0,0.893165637,2.48e-247,1.76e-246,SAMEA3387451__metabat2_low_PE_031_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,
30.0,0.840511487,5.16e-279,4.75e-278,SAMEA3387452__metabat2_high_PE_017_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Dorea
28.72539514,0.839930889,2.44e-256,1.92e-255,SAMEA3387452__metabat2_high_PE_025_contigs,Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Dialisteraceae,Allisonella
7.297052683,0.973098068,6.44e-14,6.94e-14,SAMEA3387455__metabat2_low_PE_004_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes
30.0,0.765533855,0.0,0.0,SAMEA3387459__maxbin2_high_prob_004_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
8.042940424,1.339789624,1.94e-09,2.05e-09,SAMEA3387462__metabat2_low_PE_020_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Bifidobacteriaceae,Bifidobacterium
30.0,0.707982324,0.0,0.0,SAMEA3387464__metabat2_high_PE_014_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_A
5.375047128,1.441122236,0.000191659,0.00019907,SAMEA3387464__metabat2_high_PE_017_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-217
30.0,0.827266337,5.98e-288,6.02e-287,SAMEA3387464__metabat2_high_PE_048_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
30.0,1.227306777,5.86e-132,1.22e-131,SAMEA3387464__metabat2_low_PE_019_contigs,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter_D
30.0,0.514624651,0.0,0.0,SAMEA3387464__metabat2_low_PE_022_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter
30.0,0.788169469,0.0,0.0,SAMEA3387467__maxbin2_low_prob_010_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotellamassilia
9.102273847,0.712299222,2.16e-37,2.41e-37,SAMEA3387467__metabat2_low_PE_031_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_E
30.0,1.18137677,2.93e-142,6.96e-142,SAMEA3387468__metabat2_low_PE_032_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella
30.0,0.920717654,7.08e-233,4.53e-232,SAMEA3387468__metabat2_low_PE_040_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,
29.40017332,0.75972387,0.0,0.0,SAMEA3387469__metabat2_low_PE_004_contigs,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-354
30.0,1.029022566,7.46e-187,2.94e-186,SAMEA3387471__maxbin2_low_prob_020_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Clostridium_U
28.88571954,1.209807916,5.4e-126,1.03e-125,SAMEA3387472__metabat2_high_PE_036_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
27.79932378,1.001919098,1.94e-169,6.24e-169,SAMEA3387473__metabat2_high_PE_020_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Libanicoccus
10.62254792,1.056756584,9e-24,9.91e-24,SAMEA3387473__metabat2_low_PE_005_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella
28.56832933,0.769085105,5.11e-302,5.82e-301,SAMEA3387474__metabat2_low_PE_013_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia
30.0,1.262185225,7.11e-125,1.34e-124,SAMEA3387474__metabat2_low_PE_017_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella
30.0,0.603400195,0.0,0.0,SAMEA3387475__maxbin2_low_prob_025_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Ruminiclostridium_C
30.0,1.203454058,3.68e-137,8.21e-137,SAMEA3387475__metabat2_high_PE_008_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,Eubacterium_M
30.0,1.226044764,3.17e-132,6.67e-132,SAMEA3387475__metabat2_low_PE_037_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella
30.0,0.880299123,1.49e-254,1.14e-253,SAMEA3387475__metabat2_low_PE_040_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,Emergencia
30.0,1.07543497,3.01e-171,9.97e-171,SAMEA3387476__metabat2_high_PE_011_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A
